id,nca_id,nca_name,nca_jurisdiction,nca_registration_date,nca_url,commercial_name,other_commercial_names,corporate_names,url,other_urls,domain_name,fqdn,ip_address_v4,ip_address_v6,email,lei,categories,categories_detailed,products,products_detailed,social_media,social_media_detailed,regulator_claims,additional_information,validation_date,modification_date
27645,68,Ontario Securities Commission,Ontario,,https://bitcoinera.app/,Bitcoin Era,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27644,68,Ontario Securities Commission,Ontario,,https://www.bitcoinsera.org/,Bitcoins Era,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27643,68,Ontario Securities Commission,Ontario,,https://btcrevolution.io,Bitcoin Revolution,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27642,68,Ontario Securities Commission,Ontario,,http://www.allstocknow.com/,AllStockNow,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27641,68,Ontario Securities Commission,Ontario,,http://www.rcebanque.com/,RCE Banque,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,www.rcebanque.company,2023-11-28,2023-11-28
27640,68,Ontario Securities Commission,Ontario,,http://www.cfdtrades247.com/,CFDTrades247,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"www.cfdconsulting.co, www.cfdtrades.co, www.cfdtrades.io",2023-11-28,2023-11-28
27639,68,Ontario Securities Commission,Ontario,,http://www.bybit-vip.vip/,Bybit Innovative,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27638,68,Ontario Securities Commission,Ontario,,https://liyeplimal.net,Liyeplimal,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27637,68,Ontario Securities Commission,Ontario,,https://www.sigmainvest.co/,Sigma Invest,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27636,68,Ontario Securities Commission,Ontario,,https://liyeplimal.net,LimoCoin,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27635,68,Ontario Securities Commission,Ontario,,https://liyeplimal.net,Simtrex Commercial Brokers LLC,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27634,68,Ontario Securities Commission,Ontario,,https://www.simbcoin.net/,SimbCoin,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27633,68,Ontario Securities Commission,Ontario,,https://www.simbcoin.net/,Global Investment Trading,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27441,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/s/SMT-Capital,SMT Capital,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: smtcap.com,2023-11-20,2023-11-20
27440,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/g/Goldnrise,Goldnrise,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"GoldnRise is also operating under GoldanRise.
Related Websites: goldnrise.com; goldanrise.com",2023-11-20,2023-11-20
27439,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/f/FxRevenues,FxRevenues,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: fxrevenues.org,2023-11-20,2023-11-20
27391,3,British Columbia Securities Commission,British Columbia,,https://www.iosco.org/members_area/investor_protection/investor_alerts/index.cfm,Guardian Invest,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-16,2023-11-16
27390,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/learntrade,LearnTrade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-16,2023-11-16
27389,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/lbt-exchange-ltd,LBT Exchange Ltd.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-16,2023-11-16
27388,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/trex,Trex,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-16,2023-11-16
27387,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/dodo-pro,Dodo Pro,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-16,2023-11-16
27386,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/tlc-investments,TLC Investments,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-16,2023-11-16
27385,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/coinegg,Coinegg,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-16,2023-11-16
27384,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/99stock-trades,99Stock Trades,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-16,2023-11-16
27300,68,Ontario Securities Commission,Ontario,,https://www.tokenfunder.com/,TokenGX o/a TokenFunder,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-15,2023-11-15
27143,68,Ontario Securities Commission,Ontario,,https://www.capitalswise.com/,Capitalwise,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-06,2023-11-06
27142,68,Ontario Securities Commission,Ontario,,http://www.fundsz.com/,FUNDSZ,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-06,2023-11-06
27141,68,Ontario Securities Commission,Ontario,,https://www.fxmarketsexchange.com/,FX Markets Xchange,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-06,2023-11-06
27140,68,Ontario Securities Commission,Ontario,,https://bitcoin-365.com/,Bitcoin 365,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-06,2023-11-06
27139,68,Ontario Securities Commission,Ontario,,https://www.yorkbtc.com/,YorkBTC,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-06,2023-11-06
27138,68,Ontario Securities Commission,Ontario,,http://www.bicester-bot.com/,Bicester-Bot aka Bicester-Bots,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-06,2023-11-06
27137,68,Ontario Securities Commission,Ontario,,http://www.csezs.com,CSEZS.COM,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-06,2023-11-06
27099,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/onefxgroup,Onefxgroup,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-02,2023-11-02
27098,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/leonmarkets,LeonMarkets,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-02,2023-11-02
27097,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/metapro-trades-ltd,MetaPro Trades Ltd.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-02,2023-11-02
27096,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/bbs-limited,BBS Limited,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-02,2023-11-02
27095,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/optionshouse,OptionsHouse,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-02,2023-11-02
27094,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/otrade,Otrade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-02,2023-11-02
27093,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/first-argentine-mining-co,First Argentine Mining Co.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-02,2023-11-02
27092,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/kcccoin,KCCCoin,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-02,2023-11-02
27091,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/myprofitlive,MyProfitLive,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-02,2023-11-02
27090,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/pinnacleventures-ltd,Pinnacleventures LTD,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-02,2023-11-02
27089,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/palm-alliance-management,Palm Alliance Management,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-02,2023-11-02
27088,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/taurus,Taurus,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-02,2023-11-02
27087,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/audemars-group,Audemars Group,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-02,2023-11-02
27086,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/doex,DOEX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"DOEX (doexgf.co, doex.digital, doex.ltd) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.",2023-11-02,2023-11-02
27085,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/tradeview-ltd,Tradeview Ltd,,,,tvmarkets.com,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Tradeview Ltd (tradeviewforex.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.
Other business name used : Tradeview Forex.
Last Know City : Grand Cayman, Cayman Islands.
Updated on 03-21-2025: tvmarkets.com.",2025-03-24,2025-03-24
27084,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/bitcoin-365,Bitcoin 365,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Bitcoin 365 (bitcoin-365.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.
Last Know City : London, United Kingdom",2023-11-02,2023-11-02
27083,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/futuresmetapips,Futuresmetapips,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Futuresmetapips (futuresmetapips.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.

Last Know City : Shenley, England",2023-11-02,2023-11-02
27082,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/tradesignia,Tradesignia,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Tradesignia (tradesignia.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2023-11-02,2023-11-02
27081,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/maxcopytrade,Maxcopytrade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Maxcopytrade (maxcopytrade.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.

Last Know City : London, United Kingdom",2023-11-02,2023-11-02
27080,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/corporatefinancefx,Corporatefinancefx,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Corporatefinancefx (corporatefinancefx.net) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.
Last Know City : Beverly, Massachusetts, United States",2023-11-02,2023-11-02
