domain,company,keyword,description,score,riskLevel
interactive-brokers-update02.wiki,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-us-logins.homes,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-us-logins.vip,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-cafe.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactivecare-disabilitysupport.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-commerce.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactivecommunication.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactivecommunications.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactivecomputersolutions.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-content.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactivecybersecurity.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-deprem.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-digital-161386112.click,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interactivedigitalbrochure.info,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-digital-designer.co.uk,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-digital-designer.uk,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-digital-display.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-digital-display-pro.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-digital-displays.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-digital-entertainment-festival.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-digital-maps-for-destinations-and-resorts.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivedigitalmediataxcredits.info,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-digital-signage.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivedigitalsignage.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-digital-solutions.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-elearning.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactiveelectricalgroup.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-english.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-english-online-course.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactiveentertainmentservices.app,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interactive-etransfer-rebates.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-fenek.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-florida-online-traffic-school.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-flutterfire.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-forest.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-future.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactivegardeningsessions.xyz,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-health.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-index.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactiveinstructionaldesign.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-interactransfer.live,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-internet-services.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-kuban.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-labs.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactivelearningbooks.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-learning.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-life.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-livestream.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-macguffindigital.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-marketing-managed-services.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-marketing.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-media-design-ac.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-media.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactivemediasolutions.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-meeting.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-meetings.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-menu.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactivemobilecreations.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactivemobilescreations.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-motivation.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-movie.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-online-sex-games.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-online-training.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-option.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-playags.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactivepsychologyservices.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-resources.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-rooms.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-school-websites.co.uk,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-security-solutions.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-service.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-sex-games-online.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-show.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-sports-assistant.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-stories.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-summary.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-support.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-support.site,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interactive-system-graphics.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-systems.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interactive-tds.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interactivetelevisualsolutions.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-tools.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-trading.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-tt.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-tutoring-services.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-tutoring-services.co.uk,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-tutoring-services.store,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-video.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactivevoiceresponseservices.xyz,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactivevoiceresponseservice.xyz,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-web-designs.website,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivewebscapesystems.info,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactiv-spb-service.ru,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interact-mobile.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interact-mobilepay.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interact-mobile.xyz,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interact-online.info,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-tracking.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-transaction.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-transactions.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-transfer.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-transfer-secure.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-transfer-secure.digital,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-transfers.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-transfert.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-transfer-verifycad-access.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-transferweb.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-transfer-web.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-transfer.website,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-transfid1852967211.info,Interac,interac,"Phishing site impersonating Interac",85,HIGH
interac-transfid1852967244.date,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-transfid1852967255.date,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-transf.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-trans.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-trueweb.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-trueweb.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactrust100-claimwebonline.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-trustonweb-1.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interactuandocomprendoyaprendo.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactvictoryplenitude.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-txtalert.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-update.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-update.info,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-update.mobi,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-updates.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-update.top,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-verification.ca,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-verification.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-verification-ticket.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-verification-transfert.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-verified.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-verify.ca,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-verify.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-verify-online.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-verify.org,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-verlfy-securedeposlt-notlce.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-virement.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-web.ca,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-webca-mobile.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-web.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-web.jp,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-webmobile.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-webmobile.world,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-web.net,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-web-payment.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-web-pay.pics,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-web.site,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac.website,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-webs.world,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-web-transfer.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interacwebtrust-cra1001-caet-refnum10922.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-web-withdraw.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
