domain,company,keyword,description,score,riskLevel
interactivebrokers-secure01.wiki,Interac,interac,"Phishing site impersonating Interac",35,low
interactivebrokers-secure01.yoga,Interac,interac,"Phishing site impersonating Interac",35,low
interactivebrokers-secure02.help,Interac,interac,"Phishing site impersonating Interac",35,low
interactivebrokers-secure02.ink,Interac,interac,"Phishing site impersonating Interac",35,low
interactivebrokers-secure02.wiki,Interac,interac,"Phishing site impersonating Interac",35,low
interactivebrokers-secure02.xyz,Interac,interac,"Phishing site impersonating Interac",65,medium
interactivebrokers-secure03.click,Interac,interac,"Phishing site impersonating Interac",35,low
interactivebrokers-secure03.help,Interac,interac,"Phishing site impersonating Interac",35,low
interactivebrokers-secure03.ink,Interac,interac,"Phishing site impersonating Interac",35,low
interactivebrokers-secure03.wiki,Interac,interac,"Phishing site impersonating Interac",35,low
interactivebrokers-service01.ink,Interac,interac,"Phishing site impersonating Interac",35,low
interactivebrokers-service01.wiki,Interac,interac,"Phishing site impersonating Interac",35,low
interactive-brokers-update01.ink,Interac,interac,"Phishing site impersonating Interac",35,low
interactive-brokers-update01.wiki,Interac,interac,"Phishing site impersonating Interac",35,low
interactive-brokers-update02.ink,Interac,interac,"Phishing site impersonating Interac",35,low
interactive-brokers-update02.wiki,Interac,interac,"Phishing site impersonating Interac",35,low
interactivebrokers-us-logins.homes,Interac,interac,"Phishing site impersonating Interac",20,low
interactivebrokers-us-logins.vip,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-cafe.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactivecare-disabilitysupport.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-commerce.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactivecommunication.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactivecommunications.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactivecomputersolutions.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-content.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactivecybersecurity.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-deprem.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-digital-161386112.click,Interac,interac,"Phishing site impersonating Interac",35,low
interactivedigitalbrochure.info,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-digital-designer.co.uk,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-digital-designer.uk,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-digital-display.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-digital-display-pro.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-digital-displays.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-digital-entertainment-festival.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-digital-maps-for-destinations-and-resorts.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactivedigitalmediataxcredits.info,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-digital-signage.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactivedigitalsignage.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-digital-solutions.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-elearning.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactiveelectricalgroup.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-english.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-english-online-course.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactiveentertainmentservices.app,Interac,interac,"Phishing site impersonating Interac",10,low
interactive-etransfer-rebates.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-fenek.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-florida-online-traffic-school.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-flutterfire.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-forest.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-future.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactivegardeningsessions.xyz,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-health.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-index.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactiveinstructionaldesign.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-interactransfer.live,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-internet-services.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-kuban.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-labs.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactivelearningbooks.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-learning.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-life.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-livestream.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-macguffindigital.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-marketing-managed-services.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-marketing.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-media-design-ac.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-media.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactivemediasolutions.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-meeting.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-meetings.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-menu.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactivemobilecreations.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactivemobilescreations.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-motivation.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-movie.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-online-sex-games.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-online-training.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-option.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-playags.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactivepsychologyservices.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-resources.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-rooms.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-school-websites.co.uk,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-security-solutions.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-service.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-sex-games-online.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-show.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-sports-assistant.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-stories.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-summary.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-support.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-support.site,Interac,interac,"Phishing site impersonating Interac",10,low
interactive-system-graphics.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-systems.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-tds.com,Interac,interac,"Phishing site impersonating Interac",10,low
interactivetelevisualsolutions.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-tools.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-trading.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interactive-tt.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-tutoring-services.com,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-tutoring-services.co.uk,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-tutoring-services.store,Interac,interac,"Phishing site impersonating Interac",20,low
interactive-video.online,Interac,interac,"Phishing site impersonating Interac",40,low
interactivevoiceresponseservices.xyz,Interac,interac,"Phishing site impersonating Interac",40,low
interactivevoiceresponseservice.xyz,Interac,interac,"Phishing site impersonating Interac",40,low
interactive-web-designs.website,Interac,interac,"Phishing site impersonating Interac",20,low
interactivewebscapesystems.info,Interac,interac,"Phishing site impersonating Interac",40,low
interactiv-spb-service.ru,Interac,interac,"Phishing site impersonating Interac",10,low
interact-mobile.online,Interac,interac,"Phishing site impersonating Interac",40,low
interact-mobilepay.online,Interac,interac,"Phishing site impersonating Interac",40,low
interact-mobile.xyz,Interac,interac,"Phishing site impersonating Interac",40,low
interact-online.info,Interac,interac,"Phishing site impersonating Interac",40,low
interac-tracking.online,Interac,interac,"Phishing site impersonating Interac",40,low
interac-transaction.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interac-transactions.online,Interac,interac,"Phishing site impersonating Interac",50,medium
interac-transfer.online,Interac,interac,"Phishing site impersonating Interac",40,low
interac-transfer-secure.com,Interac,interac,"Phishing site impersonating Interac",20,low
interac-transfer-secure.digital,Interac,interac,"Phishing site impersonating Interac",20,low
interac-transfers.online,Interac,interac,"Phishing site impersonating Interac",40,low
interac-transfert.online,Interac,interac,"Phishing site impersonating Interac",40,low
interac-transfer-verifycad-access.com,Interac,interac,"Phishing site impersonating Interac",20,low
